,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,Y_true,Y_pred
35190,9281,219009,200.925,227.2875,0,0,1,0.884012539184953,79,55.479023
139245,9432,223153,141.075,212.325,1,1,1,0.6644295302013422,144,131.99423
131387,9731,245338,339.8625,512.2875,1,1,1,0.6634214186369958,70,47.66651
31532,9043,216419,88.35,119.7,0,0,1,0.738095238095238,102,47.26763
91317,8023,300021,105.45,106.1625,0,1,1,0.993288590604027,117,118.80761
98998,9632,222087,167.4375,234.4125,0,0,1,0.7142857142857143,10,31.547253
33230,9770,216233,128.25,128.25,0,0,0,1.0,36,28.808876
107436,8095,222765,183.825,234.4125,0,0,1,0.7841945288753799,154,127.846886
123350,9813,217217,208.7625,208.7625,0,0,0,1.0,15,27.573828
147176,9250,223245,180.975,226.575,1,1,1,0.7987421383647799,242,150.75102
20014,9092,546789,205.9125,205.9125,0,0,0,1.0,42,31.609163
66752,9813,216425,115.425,115.425,0,0,0,1.0,35,23.166145
14246,9112,219844,280.0125,280.0125,0,0,0,1.0,13,20.889416
85250,9823,216233,131.8125,131.8125,0,0,0,1.0,117,89.75687
3137,9632,245338,448.875,448.875,0,0,0,1.0,12,15.470813
111828,9823,245338,498.0375,498.0375,0,0,0,1.0,29,35.373993
108098,9479,219009,178.125,178.125,0,0,0,1.0,92,82.858955
104206,8438,223245,235.8375,235.8375,0,0,0,1.0,46,49.37129
124021,9164,245387,355.5375,498.0375,0,1,1,0.7138769670958512,57,42.543457
81399,9328,216418,87.6375,87.6375,0,0,0,1.0,71,67.609085
141776,9731,219009,194.5125,228.0,0,0,1,0.8531249999999999,78,54.638752
104638,9479,222765,227.2875,227.2875,0,0,0,1.0,47,36.454712
78969,9164,219029,327.0375,327.0375,0,0,0,1.0,27,33.36449
85636,8317,222765,178.125,205.2,1,1,1,0.8680555555555556,125,146.68967
86191,9498,216418,86.2125,86.2125,0,0,0,1.0,25,24.199547
124322,9532,216425,114.7125,114.7125,0,0,0,1.0,25,31.165598
124214,9425,679023,193.0875,191.6625,0,1,0,1.0074349442379182,18,15.276045
41439,9872,245387,469.5375,469.5375,0,0,0,1.0,23,16.962
9451,8398,245338,426.7875,451.725,0,1,1,0.944794952681388,30,36.1499
88971,8094,219844,235.125,235.125,0,0,0,1.0,14,21.365715
124760,8095,378934,157.4625,213.0375,1,1,1,0.7391304347826088,38,46.7028
75344,8555,223245,227.2875,227.2875,0,0,0,1.0,30,16.195978
129871,9273,223153,205.2,205.2,0,0,0,1.0,54,35.719223
14222,9092,216419,79.0875,79.0875,0,0,0,1.0,50,39.2127
111907,9876,223245,200.2125,200.2125,0,0,0,1.0,53,68.381256
42544,9837,223153,227.2875,227.2875,0,0,0,1.0,10,23.496439
23595,9250,547934,177.4125,177.4125,0,0,0,1.0,20,11.070747
149047,8063,216419,88.35,88.35,0,1,0,1.0,17,44.626896
3130,9632,217390,138.9375,162.45,0,0,1,0.855263157894737,17,40.59229
47889,9279,547934,127.5375,165.3,0,0,1,0.7715517241379309,30,22.536047
46571,9092,378934,205.9125,205.9125,0,0,0,1.0,20,23.25819
80112,9147,222765,213.0375,213.0375,0,0,0,1.0,44,43.355545
118120,8991,216233,114.0,116.1375,1,0,1,0.9815950920245399,40,46.474762
87689,9881,216425,134.6625,134.6625,0,0,0,1.0,27,37.16366
124733,9984,378934,155.325,200.2125,1,1,1,0.7758007117437722,50,53.19278
95423,9490,219009,186.675,186.675,0,0,0,1.0,71,66.73396
94343,9611,223245,205.2,205.2,0,0,0,1.0,81,66.852295
87730,9954,216425,131.8125,131.8125,0,0,0,1.0,7,11.998851
102582,9823,320485,213.0375,213.0375,0,0,0,1.0,49,42.173656
102361,9498,216418,86.925,86.925,0,0,0,1.0,16,24.088669
36649,9700,222087,163.875,218.025,0,0,1,0.7516339869281046,14,7.8750105
148641,9613,217390,162.45,162.45,0,0,0,1.0,134,113.15708
52751,9611,216418,104.7375,104.7375,0,0,0,1.0,189,203.82166
127723,9456,223153,212.325,212.325,0,0,0,1.0,60,35.868176
99406,8023,217390,139.65,166.725,0,0,1,0.8376068376068376,256,264.23767
93313,9789,245338,469.5375,469.5375,0,0,0,1.0,13,11.846791
132790,9954,547934,177.4125,177.4125,0,0,0,1.0,13,16.68568
48716,8398,222765,220.1625,220.1625,0,0,0,1.0,68,53.106033
133212,9112,219009,229.425,229.425,0,0,0,1.0,64,106.11029
64128,9430,245387,498.0375,498.0375,0,0,0,1.0,7,10.152212
84223,9881,300021,106.1625,106.1625,0,0,0,1.0,62,49.00256
50223,9328,219009,180.2625,227.2875,0,0,1,0.793103448275862,54,65.570274
57915,8317,378934,205.9125,205.9125,0,0,0,1.0,23,50.913486
39145,9879,216418,88.35,88.35,0,0,0,1.0,21,22.32449
36765,9837,219029,327.0375,327.0375,0,0,0,1.0,32,42.489784
112825,9611,398721,391.875,498.0375,1,1,1,0.7868383404864091,21,20.536957
15984,9809,300021,106.1625,106.1625,0,0,0,1.0,18,45.595818
50913,8058,216425,118.275,133.2375,0,0,1,0.8877005347593583,47,49.40103
58932,8094,216418,70.5375,86.2125,1,0,1,0.818181818181818,104,112.22257
32584,8438,216425,126.825,126.825,0,0,0,1.0,26,23.587732
100593,8222,300021,104.7375,104.7375,0,0,0,1.0,109,87.48043
138004,9328,219029,327.0375,327.0375,0,0,0,1.0,8,16.260166
23048,9909,245338,381.1875,448.1625,1,1,1,0.8505564387917328,57,59.19859
28492,9672,222765,234.4125,234.4125,0,0,0,1.0,56,54.17005
9511,8555,245338,433.9125,433.9125,0,0,0,1.0,11,14.987558
61714,9273,216425,126.1125,126.1125,0,0,0,1.0,17,11.379351
121965,9479,223153,235.8375,235.8375,0,0,0,1.0,32,29.85613
133775,9823,547934,177.4125,177.4125,0,0,0,1.0,29,28.924532
22214,8555,223245,205.9125,205.9125,0,0,0,1.0,19,22.832588
74247,8991,547934,177.4125,177.4125,0,0,0,1.0,10,17.074959
76534,8869,245338,498.0375,498.0375,0,0,0,1.0,20,16.199068
96570,9481,223245,201.6375,201.6375,0,0,0,1.0,86,61.26681
84882,9328,546789,178.125,213.0375,0,0,1,0.8361204013377926,6,17.172853
42390,9613,398721,318.4875,498.0375,1,1,1,0.6394849785407726,107,75.18929
132360,9479,223153,235.8375,235.8375,0,0,0,1.0,30,29.85613
73816,9880,219009,193.8,193.8,0,0,0,1.0,65,76.98097
148830,9845,320485,213.0375,213.0375,0,0,0,1.0,33,35.86401
60404,9001,216419,89.0625,106.875,1,0,1,0.8333333333333334,18,31.318338
138592,9984,320485,205.9125,205.9125,0,0,0,1.0,27,30.649715
45282,8422,223245,205.9125,205.9125,0,0,0,1.0,47,41.079136
42196,9425,216418,69.825,69.825,0,0,0,1.0,49,43.350662
121027,9789,320485,205.9125,205.9125,0,0,0,1.0,38,33.008686
93909,9043,222087,227.2875,227.2875,0,0,0,1.0,47,38.640293
134126,8218,217390,136.0875,136.0875,0,0,0,1.0,19,25.594578
98614,9164,547934,177.4125,177.4125,0,0,0,1.0,25,20.036116
114470,8121,216425,121.125,121.125,0,0,0,1.0,12,17.555092
52114,8121,398721,396.15,469.5375,1,1,1,0.8437025796661608,23,24.453321
107067,9613,222765,234.4125,234.4125,0,0,0,1.0,40,76.275955
7291,9092,216418,84.075,83.3625,0,1,0,1.0085470085470085,88,66.7414
49187,9479,216425,132.525,132.525,0,0,0,1.0,21,18.759075
138966,9092,219844,235.125,233.7,1,1,0,1.0060975609756098,12,21.112787
62837,9221,216233,128.25,128.25,0,0,0,1.0,38,42.639683
15822,9613,222765,219.45,219.45,0,0,0,1.0,70,76.54688
93636,8023,378934,213.0375,213.0375,0,0,0,1.0,37,29.767744
133378,9328,216233,112.575,131.1,1,0,1,0.8586956521739131,46,48.87475
48363,9872,222087,223.725,198.7875,0,1,0,1.125448028673835,63,68.71805
95750,9879,223245,229.425,229.425,0,0,0,1.0,29,24.450806
70810,9043,320485,213.0375,213.0375,0,0,0,1.0,7,13.880024
110752,9876,223245,213.0375,213.0375,0,0,0,1.0,47,67.895386
22047,8058,222765,230.85,230.85,0,0,0,1.0,48,52.326817
65111,9164,320485,213.0375,213.0375,0,0,0,1.0,25,30.204145
64511,9845,217217,348.4125,348.4125,0,0,0,1.0,12,6.4419656
52518,9281,222765,180.2625,240.825,1,0,1,0.7485207100591715,38,43.488575
105962,9713,222765,234.4125,234.4125,0,0,0,1.0,19,47.204945
29820,9823,223245,196.65,196.65,0,0,0,1.0,76,76.58989
13800,9909,217390,142.5,167.4375,0,0,1,0.851063829787234,54,38.89005
62702,8911,216233,128.9625,128.9625,0,0,0,1.0,31,25.196936
94009,9190,219009,198.7875,198.7875,0,0,0,1.0,93,132.46019
89544,9439,216425,133.2375,133.2375,0,0,0,1.0,15,12.505534
25486,8023,217390,168.15,168.15,0,0,0,1.0,180,199.99895
144222,9872,217390,129.675,129.675,0,0,0,1.0,63,50.9164
30403,9092,223245,198.075,198.075,0,0,0,1.0,36,41.305546
92857,9190,320485,205.9125,205.9125,0,0,0,1.0,35,49.815163
85665,8392,245338,355.5375,469.5375,1,1,1,0.7572078907435509,13,20.54307
22571,9425,223245,185.9625,185.9625,0,0,0,1.0,29,27.375322
122528,8058,219029,327.0375,327.0375,0,0,0,1.0,29,29.29097
82664,9436,245338,469.5375,469.5375,0,0,0,1.0,4,7.0395675
84048,9745,547934,177.4125,177.4125,0,0,0,1.0,18,21.79224
127249,8398,216425,138.9375,138.9375,0,0,0,1.0,42,41.87272
54807,9279,217777,234.4125,279.3,0,1,1,0.8392857142857142,76,48.240192
81632,9611,219009,200.2125,200.2125,0,0,0,1.0,124,97.76281
73653,9745,547934,177.4125,177.4125,0,0,0,1.0,25,21.79224
35941,8121,222765,205.2,205.2,0,0,0,1.0,66,41.47826
146414,9745,223245,233.7,233.7,0,0,0,1.0,44,28.831953
15439,9164,300021,103.3125,105.45,0,1,1,0.9797297297297297,55,70.93324
49335,9632,222765,205.2,205.2,0,0,0,1.0,26,26.95857
38477,9092,216419,69.825,69.825,0,0,0,1.0,53,46.707195
32841,9273,217390,163.1625,163.1625,0,0,0,1.0,23,20.347752
90730,9432,219029,295.6875,295.6875,0,0,0,1.0,23,23.188122
83687,9279,320485,205.9125,205.9125,0,0,0,1.0,14,18.711847
108950,9112,216418,104.7375,104.025,0,1,0,1.0068493150684932,197,225.77579
29748,9745,216418,118.9875,99.0375,0,1,0,1.2014388489208634,115,124.44883
129167,9837,222765,199.5,244.3875,0,1,1,0.8163265306122449,102,79.66249
123102,9456,223245,213.0375,213.0375,0,0,0,1.0,43,42.428513
149676,9479,217777,234.4125,270.0375,0,1,1,0.8680738786279683,40,26.04082
32516,8319,216233,123.975,123.975,0,0,0,1.0,36,34.990902
94122,9328,546789,177.4125,213.0375,0,1,1,0.8327759197324415,23,25.844147
124061,9221,223245,235.8375,235.8375,0,0,0,1.0,19,23.883856
2362,8063,216419,69.825,84.075,0,0,1,0.8305084745762712,47,44.748768
145585,8063,217217,261.4875,261.4875,0,0,0,1.0,25,12.831924
137765,8991,222765,239.4,239.4,0,0,0,1.0,30,40.764915
55666,8400,245338,498.0375,498.0375,0,0,0,1.0,37,23.394564
114632,8562,245387,498.0375,498.0375,0,0,0,1.0,13,10.918422
72262,9436,217777,217.3125,217.3125,0,0,0,1.0,12,24.828465
127184,8121,320485,199.5,199.5,0,0,0,1.0,11,26.166609
33214,9745,216419,89.0625,98.325,0,1,1,0.9057971014492754,94,137.90265
52578,9430,245387,362.6625,498.0375,0,0,1,0.7281831187410587,33,22.367184
58522,9672,222765,234.4125,234.4125,0,0,0,1.0,42,54.17005
15872,9713,222765,219.45,219.45,0,0,0,1.0,50,49.831028
134448,9221,217390,133.2375,151.05,0,0,1,0.8820754716981132,55,44.947376
63938,9147,217390,167.4375,167.4375,0,0,0,1.0,114,74.71333
82618,9439,222765,205.2,205.2,0,0,0,1.0,14,17.048954
146584,9880,320485,205.9125,205.9125,0,0,0,1.0,26,26.169027
55661,8400,222087,204.4875,204.4875,0,0,0,1.0,47,45.158253
135149,8095,217390,140.3625,175.9875,0,0,1,0.7975708502024291,216,186.15263
148235,9112,245338,469.5375,469.5375,0,0,0,1.0,38,26.106344
120380,8438,245338,469.5375,469.5375,0,0,0,1.0,37,24.310932
54442,8317,216425,132.525,132.525,0,0,0,1.0,20,20.015282
18352,9876,223245,205.9125,205.9125,0,0,0,1.0,45,67.62084
132205,9281,216418,68.4,68.4,0,0,0,1.0,42,40.091854
44957,9881,219844,312.7875,312.7875,0,0,0,1.0,6,17.597446
72552,9823,320485,213.0375,213.0375,0,0,0,1.0,60,42.173656
131328,9613,547934,177.4125,177.4125,0,0,0,1.0,17,15.676127
111075,8392,245338,469.5375,469.5375,0,0,0,1.0,6,6.0923285
82547,9281,222087,187.3875,234.4125,0,0,1,0.7993920972644376,28,26.241657
63635,8222,216425,130.3875,130.3875,0,0,0,1.0,88,69.717766
8497,9147,216233,118.275,118.275,0,0,0,1.0,59,54.307716
26450,9879,223245,174.5625,213.0375,1,1,1,0.8193979933110368,75,210.3745
7007,8023,219009,114.7125,227.2875,1,1,1,0.5047021943573669,710,1025.6459
8122,8094,219009,118.9875,227.2875,0,1,1,0.5235109717868338,110,334.20255
24883,9425,245338,469.5375,469.5375,0,0,0,1.0,27,10.479016
40974,9328,216418,70.5375,87.6375,1,0,1,0.8048780487804877,80,106.94636
17805,9250,300021,88.35,106.1625,0,0,1,0.8322147651006712,33,32.62784
116876,8400,222087,208.05,208.05,0,0,0,1.0,36,45.98992
117853,8094,223245,228.0,228.0,0,0,0,1.0,40,46.41473
108740,8317,245387,469.5375,469.5375,0,0,0,1.0,20,15.809481
5326,9481,245338,448.1625,448.1625,0,0,0,1.0,25,21.865694
22613,9456,219009,218.7375,218.7375,0,0,0,1.0,39,61.76188
101698,8063,219029,295.6875,295.6875,0,0,0,1.0,25,27.321451
74529,9439,216425,126.1125,126.1125,0,0,0,1.0,12,11.5586815
107756,8911,223153,212.325,212.325,0,0,0,1.0,17,22.32138
3533,8063,679023,178.125,178.125,0,0,0,1.0,12,10.567753
149042,8094,245338,356.25,483.7875,1,1,1,0.7363770250368188,31,47.91452
50779,9954,222765,205.2,205.2,0,0,0,1.0,34,43.216465
94867,8317,216425,126.825,126.825,0,0,0,1.0,8,19.242302
79760,8063,245387,469.5375,469.5375,0,0,0,1.0,7,18.006405
24072,9809,217390,167.4375,167.4375,0,0,0,1.0,48,55.675835
93514,9954,222765,227.2875,227.2875,0,0,0,1.0,41,29.657576
133223,9132,216419,69.1125,69.1125,0,0,0,1.0,10,19.289305
73321,9328,217777,225.8625,225.8625,0,0,0,1.0,14,12.007367
97870,9713,216233,134.6625,134.6625,0,0,0,1.0,40,34.602657
128341,8121,222765,181.6875,227.2875,0,1,1,0.7993730407523512,72,67.181854
19813,8319,219844,236.55,237.975,1,0,1,0.9940119760479043,34,28.23169
66549,9490,219029,186.675,304.95,1,1,1,0.6121495327102804,59,94.34832
16028,9872,223153,212.325,212.325,0,0,0,1.0,21,56.970978
149995,9872,216425,131.1,131.1,0,0,0,1.0,18,18.42963
11206,9613,245387,436.05,436.05,0,0,0,1.0,35,22.463226
72212,9430,223153,213.0375,213.0375,0,0,0,1.0,36,30.985044
42578,9872,216419,69.825,69.825,0,0,0,1.0,68,77.73292
139057,9190,320485,205.9125,205.9125,0,0,0,1.0,38,49.815163
117215,9328,222087,234.4125,234.4125,0,0,0,1.0,23,27.20738
104505,9328,217217,231.5625,231.5625,0,0,0,1.0,6,12.827171
100241,9789,223153,235.8375,235.8375,0,0,0,1.0,25,28.100523
87171,9281,547934,171.7125,171.7125,0,0,0,1.0,9,11.69738
92784,9112,216233,133.95,133.95,0,0,0,1.0,57,72.57698
2088,9823,327492,70.5375,183.1125,1,0,1,0.38521400778210113,31,79.761475
135457,8991,223153,212.325,212.325,0,0,0,1.0,31,36.53209
148130,8869,216418,109.725,110.4375,0,1,1,0.9935483870967742,138,134.70607
140200,9178,245338,470.9625,470.9625,0,0,0,1.0,15,12.425389
137596,8218,320485,205.9125,205.9125,0,0,0,1.0,20,12.849503
48350,9845,245338,498.0375,498.0375,0,0,0,1.0,31,38.02472
4100,9432,216233,131.1,131.1,0,0,0,1.0,39,26.426888
142161,8058,219844,293.55,360.525,0,0,1,0.8142292490118578,30,19.629578
57521,9813,222765,240.825,240.825,0,0,0,1.0,6,15.793586
39304,8094,217217,232.275,232.275,0,0,0,1.0,42,24.262419
9065,9845,216418,104.7375,106.1625,0,1,1,0.9865771812080537,252,285.4073
140026,8555,245338,472.3875,472.3875,0,0,0,1.0,16,13.739091
89997,9881,216419,106.1625,106.1625,0,1,0,1.0,110,104.700714
8943,9713,223245,133.2375,213.0375,0,0,1,0.6254180602006689,24,69.85925
93000,9430,222765,222.3,222.3,0,0,0,1.0,27,37.65625
60137,8023,219009,205.2,205.2,0,0,0,1.0,189,192.137
28621,9789,216419,87.6375,87.6375,0,0,0,1.0,36,36.354046
131307,9611,245338,339.8625,498.0375,1,0,1,0.6824034334763949,159,139.17249
63582,8063,219009,198.7875,198.7875,0,0,0,1.0,95,82.411095
50454,9611,223153,228.0,228.0,0,0,0,1.0,51,34.13958
145141,9672,216425,141.075,141.075,0,0,0,1.0,56,44.236313
11051,9436,222087,181.6875,227.2875,0,0,1,0.7993730407523512,14,20.708618
28297,9371,222087,181.6875,208.7625,0,0,1,0.870307167235495,23,33.80904
64931,8438,219029,312.7875,312.7875,0,0,0,1.0,29,35.04128
88856,9881,245338,482.3625,482.3625,0,0,0,1.0,27,24.45818
43680,9823,223245,208.7625,208.7625,0,0,0,1.0,73,77.88281
48763,8438,320485,205.9125,205.9125,0,0,0,1.0,25,30.95468
123803,8400,217390,136.8,136.8,0,0,0,1.0,40,38.955593
68484,8911,222765,178.8375,205.2,0,0,1,0.8715277777777779,89,38.50255
5843,8063,679023,205.9125,205.9125,0,0,0,1.0,9,6.0564647
41593,8095,216233,133.2375,133.2375,0,0,0,1.0,76,82.749146
95674,9837,223153,213.0375,213.0375,0,0,0,1.0,39,23.367373
66231,9112,547934,177.4125,177.4125,0,0,0,1.0,21,22.569511
11387,9845,223245,203.775,203.775,0,0,0,1.0,118,119.66452
54880,9430,216233,133.95,133.95,0,0,0,1.0,49,39.838547
75515,9178,216233,129.675,129.675,0,0,0,1.0,24,17.988697
27658,9909,216425,133.95,133.95,0,0,0,1.0,30,34.91079
100362,9879,216425,126.825,126.825,0,0,0,1.0,12,17.855225
111102,8400,222765,193.8,193.8,0,0,0,1.0,20,41.046688
3296,9845,217217,236.55,280.725,1,1,1,0.8426395939086294,53,57.29859
37418,9190,378934,205.9125,205.9125,0,0,0,1.0,47,36.236008
2108,9837,216419,99.0375,113.2875,0,1,1,0.8742138364779874,55,92.3736
119692,9498,219009,193.8,193.8,0,0,0,1.0,130,93.94309
57978,8422,216419,69.1125,69.1125,0,0,0,1.0,34,39.15072
40006,9532,300021,85.5,85.5,0,0,0,1.0,21,28.654064
119652,9479,378934,205.9125,205.9125,0,0,0,1.0,24,28.400766
121530,8438,222765,227.2875,227.2875,0,0,0,1.0,33,46.038
124548,9837,223245,236.55,236.55,0,0,0,1.0,22,31.314459
49861,8398,216418,86.2125,86.2125,0,0,0,1.0,96,99.05445
73566,9613,217390,140.3625,165.3,0,0,1,0.8491379310344828,128,135.48126
84330,8095,219844,325.6125,325.6125,0,0,0,1.0,25,18.521227
37940,9845,216418,105.45,105.45,0,0,0,1.0,119,205.04158
116697,8094,222765,227.2875,227.2875,0,0,0,1.0,38,36.68136
11059,9456,216233,115.425,115.425,0,0,0,1.0,25,34.373394
93252,9713,219009,225.8625,225.8625,0,0,0,1.0,65,58.31866
20174,9281,217390,128.25,128.25,0,0,0,1.0,26,34.55304
123621,8094,219844,211.6125,235.8375,0,0,1,0.8972809667673717,13,22.16916
115944,9178,223153,212.325,212.325,0,0,0,1.0,28,31.964664
75218,8218,216419,84.075,84.075,0,0,0,1.0,30,28.312143
108258,9700,219009,178.125,222.3,0,0,1,0.8012820512820512,30,30.282658
35736,9890,222765,234.4125,234.4125,0,0,0,1.0,82,58.271595
72919,8218,245338,318.4875,469.5375,1,1,1,0.6783004552352049,44,57.177986
140161,9132,223245,193.8,193.8,0,0,0,1.0,79,61.66336
81611,9578,222765,234.4125,234.4125,0,0,0,1.0,18,36.296795
71393,9823,219844,318.4875,318.4875,0,0,0,1.0,1,14.889522
14086,8400,245338,391.1625,426.7875,1,1,1,0.9165275459098498,40,45.976776
64029,9273,219844,233.7,233.7,0,0,0,1.0,24,20.302444
34628,9961,223245,110.4375,205.2,1,0,1,0.5381944444444444,492,466.63428
73084,8991,378934,205.9125,205.9125,0,0,0,1.0,37,36.13726
122736,8991,216418,69.825,87.6375,0,0,1,0.7967479674796748,118,91.20955
20094,9190,222765,142.5,240.825,1,1,1,0.591715976331361,161,188.8927
64970,8869,216418,106.1625,106.1625,0,0,0,1.0,99,111.87611
107726,8991,217390,141.075,156.75,1,0,1,0.8999999999999999,63,64.32926
20218,9442,216233,118.9875,134.6625,0,0,1,0.8835978835978836,34,48.209854
53668,9281,216233,125.4,125.4,0,0,0,1.0,43,51.770992
84972,9436,222765,240.825,240.825,1,0,0,1.0,18,22.709616
123650,8063,245387,359.1,469.5375,0,1,1,0.7647951441578149,47,35.624367
27031,9221,216425,126.1125,126.1125,0,0,0,1.0,18,16.816906
83548,9112,219029,319.2,319.2,0,0,0,1.0,71,63.731827
96867,9872,217390,163.875,163.875,0,0,0,1.0,50,38.865547
70452,9984,245338,318.4875,469.5375,1,1,1,0.6783004552352049,25,64.00856
66374,9281,217390,159.6,159.6,0,0,0,1.0,22,27.761663
10697,8869,223153,177.4125,213.0375,1,1,1,0.8327759197324415,118,124.97403
11686,8121,222765,179.55,205.2,1,0,1,0.8750000000000001,49,59.901936
148752,9789,245387,375.4875,483.7875,0,0,1,0.7761413843888071,11,9.439055
105330,8400,398721,319.9125,498.0375,1,1,1,0.6423462088698141,89,52.3909
47712,9043,223245,227.2875,227.2875,0,0,0,1.0,27,23.278154
29217,8911,245387,366.225,469.5375,1,0,1,0.779969650986343,30,31.92877
62371,8091,216419,88.35,105.45,0,1,1,0.8378378378378377,67,57.45427
104699,9532,223153,235.8375,235.8375,0,0,0,1.0,21,19.659912
101176,9479,245387,355.5375,469.5375,0,0,1,0.7572078907435509,12,14.329205
19776,8121,245338,469.5375,469.5375,0,0,0,1.0,17,18.820389
118798,9845,219029,327.0375,327.0375,0,0,0,1.0,47,76.362465
136502,8398,547934,141.7875,177.4125,0,0,1,0.7991967871485943,23,21.251076
97411,9112,222765,222.3,222.3,0,0,0,1.0,91,70.247025
79411,9731,223153,140.3625,213.0375,0,0,1,0.6588628762541807,53,98.910034
62327,9954,320485,205.9125,205.9125,0,0,0,1.0,24,29.080524
48018,9456,216425,131.1,131.1,0,0,0,1.0,22,9.755258
2107,9837,216418,98.325,97.6125,0,1,0,1.0072992700729928,64,47.939045
3095,9611,320485,178.8375,205.9125,0,0,1,0.8685121107266437,63,53.287582
109339,9672,219009,179.55,215.8875,0,0,1,0.8316831683168318,49,78.66942
8851,9672,216425,118.275,134.6625,0,0,1,0.8783068783068784,11,49.356167
126009,8222,219029,327.0375,327.0375,0,0,0,1.0,60,65.57957
979,9809,547934,177.4125,177.4125,0,0,0,1.0,4,6.383543
44806,9813,216419,86.925,86.925,0,0,0,1.0,17,18.96136
140316,9328,378934,205.9125,205.9125,0,0,0,1.0,16,16.233212
74058,8121,223153,212.325,212.325,0,0,0,1.0,34,31.016365
45483,9164,600934,355.5375,454.575,1,0,1,0.7821316614420063,41,37.299103
96092,8422,216418,85.5,85.5,0,0,0,1.0,32,37.16845
38668,9328,216233,116.1375,116.1375,0,0,0,1.0,54,37.491936
55857,9147,222765,234.4125,234.4125,0,0,0,1.0,66,45.305153
97692,9456,223245,204.4875,204.4875,0,0,0,1.0,37,43.87405
71790,8319,219029,312.7875,312.7875,0,0,0,1.0,19,18.605406
47200,9872,216425,131.1,131.1,0,0,0,1.0,23,18.42963
90726,9432,217390,166.0125,166.0125,0,0,0,1.0,17,25.290363
79633,9909,216425,133.95,133.95,0,0,0,1.0,23,34.91079
59403,9273,300021,71.25,71.25,1,0,0,1.0,15,28.81799
133198,9092,223245,213.0375,213.0375,0,0,0,1.0,48,35.287144
28446,9498,217390,157.4625,157.4625,0,0,0,1.0,27,28.573044
52386,9147,216425,117.5625,131.8125,0,0,1,0.8918918918918919,70,64.20437
84024,9731,216425,132.525,132.525,0,0,0,1.0,27,32.372486
58023,8562,216419,88.35,105.45,0,0,1,0.8378378378378377,86,119.955666
88502,9498,216419,84.7875,84.7875,0,0,0,1.0,18,19.217257
41597,8095,219029,327.0375,327.0375,0,0,0,1.0,43,63.288548
67343,9043,219029,190.95,327.0375,1,1,1,0.5838779956427015,93,160.95282
15502,9250,222087,195.225,195.225,0,0,0,1.0,99,87.157265
43320,9442,219009,126.1125,234.4125,1,1,1,0.5379939209726444,320,283.32156
44037,8218,217217,230.85,230.85,0,0,0,1.0,6,13.453154
38834,9490,223245,196.65,196.65,0,0,0,1.0,31,35.567276
128119,9881,219029,178.125,320.625,1,1,1,0.5555555555555556,272,276.43124
129373,8095,216233,118.275,133.95,0,1,1,0.8829787234042554,126,113.351814
114134,9823,222765,240.825,240.825,0,0,0,1.0,97,79.14491
102622,9845,300021,105.45,105.45,0,0,0,1.0,113,105.25035
90950,9713,245387,371.2125,498.0375,1,1,1,0.7453505007153075,46,52.282356
77537,8218,223245,141.075,198.7875,1,1,1,0.7096774193548386,126,162.10992
35095,9178,245338,469.5375,469.5375,0,0,0,1.0,22,12.425389
84777,9190,245387,469.5375,469.5375,0,0,0,1.0,12,20.001398
32773,9164,222765,213.0375,234.4125,1,0,1,0.9088145896656535,118,104.829285
107602,8392,216233,115.425,115.425,0,0,0,1.0,32,36.20912
136086,9823,673209,284.2875,346.9875,0,1,1,0.8193018480492813,41,36.936726
30115,8023,398721,355.5375,448.1625,1,0,1,0.7933227344992051,21,33.175972
88976,8094,378934,205.9125,205.9125,0,0,0,1.0,26,28.2324
95807,9909,219029,200.925,327.0375,1,0,1,0.6143790849673203,193,159.39453
20347,9490,217390,134.6625,134.6625,0,0,0,1.0,26,31.62981
130559,8094,223153,235.8375,235.8375,0,0,0,1.0,47,34.281845
113349,8317,217390,138.225,138.225,0,0,0,1.0,39,52.775337
11153,9578,219009,227.2875,227.2875,0,0,0,1.0,59,33.442318
124537,9837,216418,106.875,106.875,0,0,0,1.0,53,57.63143
43651,9813,216419,77.6625,77.6625,0,0,0,1.0,9,13.923194
4663,8094,223245,190.95,213.0375,0,0,1,0.8963210702341137,44,45.09851
59262,9043,223245,227.2875,227.2875,0,0,0,1.0,31,23.278154
63380,9872,378934,205.9125,205.9125,0,0,0,1.0,43,46.34368
130781,8555,219009,187.3875,187.3875,0,0,0,1.0,14,37.26126
101296,9613,245387,359.1,498.0375,0,0,1,0.721030042918455,64,50.576237
119801,9680,222765,227.2875,227.2875,0,0,0,1.0,29,14.395799
125941,8094,245387,469.5375,469.5375,0,0,0,1.0,12,12.088941
59326,9147,547934,177.4125,177.4125,0,0,0,1.0,5,13.028625
103297,9273,217217,218.025,218.025,0,0,0,1.0,10,16.865633
8440,9043,320485,177.4125,205.9125,0,0,1,0.8615916955017301,9,19.519741
44030,8121,245387,318.4875,469.5375,0,1,1,0.6783004552352049,52,56.00732
41217,9611,245338,498.0375,498.0375,0,0,0,1.0,27,38.42771
99369,8094,222087,205.2,234.4125,0,0,1,0.8753799392097265,23,40.54742
83765,9430,547934,177.4125,177.4125,0,0,0,1.0,8,8.844989
114118,9813,223153,235.8375,235.8375,0,0,0,1.0,17,17.25238
